new_split,component_id,old_split,source_image_path,source_label_path,old_rel_image,new_image_name,new_label_name,md5,source_group,instances
val,1,train,D:\Broiler chicken detection dataset\data\images\train\C-W3-0035.jpg,D:\Broiler chicken detection dataset\data\labels\train\C-W3-0035.txt,C-W3-0035.jpg,train__C-W3-0035.jpg,train__C-W3-0035.txt,10200cdfae07e7bd462c4d903e21e77b,c-w3,315
val,1,train,D:\Broiler chicken detection dataset\data\images\train\C-W3-0036.jpg,D:\Broiler chicken detection dataset\data\labels\train\C-W3-0036.txt,C-W3-0036.jpg,train__C-W3-0036.jpg,train__C-W3-0036.txt,f5ed7e4bf3005aa11b2ee24d7ad50729,c-w3,315
val,1,train,D:\Broiler chicken detection dataset\data\images\train\C-W3-0037.jpg,D:\Broiler chicken detection dataset\data\labels\train\C-W3-0037.txt,C-W3-0037.jpg,train__C-W3-0037.jpg,train__C-W3-0037.txt,c7cc3dc596c08d48dfc2fce26618c781,c-w3,275
val,1,train,D:\Broiler chicken detection dataset\data\images\train\C-W3-0038.jpg,D:\Broiler chicken detection dataset\data\labels\train\C-W3-0038.txt,C-W3-0038.jpg,train__C-W3-0038.jpg,train__C-W3-0038.txt,2dda51fc82dad50fdb67324a4259f6a1,c-w3,239
val,1,train,D:\Broiler chicken detection dataset\data\images\train\C-W3-0039.jpg,D:\Broiler chicken detection dataset\data\labels\train\C-W3-0039.txt,C-W3-0039.jpg,train__C-W3-0039.jpg,train__C-W3-0039.txt,6ff37ddcf34eec6dc13f22d96432c92b,c-w3,308
val,1,train,D:\Broiler chicken detection dataset\data\images\train\C-W3-0040.jpg,D:\Broiler chicken detection dataset\data\labels\train\C-W3-0040.txt,C-W3-0040.jpg,train__C-W3-0040.jpg,train__C-W3-0040.txt,94a00fada5c1c53a365dbc4ce63611ab,c-w3,375
val,1,train,D:\Broiler chicken detection dataset\data\images\train\C-W3-0041.jpg,D:\Broiler chicken detection dataset\data\labels\train\C-W3-0041.txt,C-W3-0041.jpg,train__C-W3-0041.jpg,train__C-W3-0041.txt,030dcd6488db8669f899d03af405b613,c-w3,341
val,1,train,D:\Broiler chicken detection dataset\data\images\train\C-W3-0042.jpg,D:\Broiler chicken detection dataset\data\labels\train\C-W3-0042.txt,C-W3-0042.jpg,train__C-W3-0042.jpg,train__C-W3-0042.txt,6eff7a756f95fadacc7e811c5922545d,c-w3,372
val,1,train,D:\Broiler chicken detection dataset\data\images\train\C-W3-0043.jpg,D:\Broiler chicken detection dataset\data\labels\train\C-W3-0043.txt,C-W3-0043.jpg,train__C-W3-0043.jpg,train__C-W3-0043.txt,f9ae0eafaf4ee975282f48d7cdb6a887,c-w3,340
val,1,train,D:\Broiler chicken detection dataset\data\images\train\C-W3-0044.jpg,D:\Broiler chicken detection dataset\data\labels\train\C-W3-0044.txt,C-W3-0044.jpg,train__C-W3-0044.jpg,train__C-W3-0044.txt,94a57fec15e30528f1ab597d8838b5aa,c-w3,325
val,1,train,D:\Broiler chicken detection dataset\data\images\train\C-W3-0045.jpg,D:\Broiler chicken detection dataset\data\labels\train\C-W3-0045.txt,C-W3-0045.jpg,train__C-W3-0045.jpg,train__C-W3-0045.txt,bd73840cb59a7d1bc587ded2197c682a,c-w3,265
val,1,train,D:\Broiler chicken detection dataset\data\images\train\C-W3-0046.jpg,D:\Broiler chicken detection dataset\data\labels\train\C-W3-0046.txt,C-W3-0046.jpg,train__C-W3-0046.jpg,train__C-W3-0046.txt,036748e30ea81fd844ec3a78b1daf34b,c-w3,264
val,1,train,D:\Broiler chicken detection dataset\data\images\train\C-W3-0047.jpg,D:\Broiler chicken detection dataset\data\labels\train\C-W3-0047.txt,C-W3-0047.jpg,train__C-W3-0047.jpg,train__C-W3-0047.txt,75ac47268b75a6deb34aa03350e111d6,c-w3,299
val,1,train,D:\Broiler chicken detection dataset\data\images\train\C-W3-0048.jpg,D:\Broiler chicken detection dataset\data\labels\train\C-W3-0048.txt,C-W3-0048.jpg,train__C-W3-0048.jpg,train__C-W3-0048.txt,d90bfa2a9d24c314d322dbf6b1af51e1,c-w3,190
val,1,train,D:\Broiler chicken detection dataset\data\images\train\C-W3-0049.jpg,D:\Broiler chicken detection dataset\data\labels\train\C-W3-0049.txt,C-W3-0049.jpg,train__C-W3-0049.jpg,train__C-W3-0049.txt,6a6a27bf561e5ca1ad804c5f36feeb65,c-w3,263
val,1,train,D:\Broiler chicken detection dataset\data\images\train\C-W3-0050.jpg,D:\Broiler chicken detection dataset\data\labels\train\C-W3-0050.txt,C-W3-0050.jpg,train__C-W3-0050.jpg,train__C-W3-0050.txt,da0655292970d6d60897ee251e114240,c-w3,300
val,1,train,D:\Broiler chicken detection dataset\data\images\train\C-W3-0051.jpg,D:\Broiler chicken detection dataset\data\labels\train\C-W3-0051.txt,C-W3-0051.jpg,train__C-W3-0051.jpg,train__C-W3-0051.txt,e011c1f0bc6d9ea2b9df00e6b0b9b03f,c-w3,320
val,1,train,D:\Broiler chicken detection dataset\data\images\train\C-W3-0052.jpg,D:\Broiler chicken detection dataset\data\labels\train\C-W3-0052.txt,C-W3-0052.jpg,train__C-W3-0052.jpg,train__C-W3-0052.txt,0001b79ae2947cee8f713faff620aa8d,c-w3,365
val,1,train,D:\Broiler chicken detection dataset\data\images\train\C-W3-0053.jpg,D:\Broiler chicken detection dataset\data\labels\train\C-W3-0053.txt,C-W3-0053.jpg,train__C-W3-0053.jpg,train__C-W3-0053.txt,ec29facb52a489e94d041fd33040bad9,c-w3,302
val,1,train,D:\Broiler chicken detection dataset\data\images\train\C-W3-0054.jpg,D:\Broiler chicken detection dataset\data\labels\train\C-W3-0054.txt,C-W3-0054.jpg,train__C-W3-0054.jpg,train__C-W3-0054.txt,da8c77ea9e2df7cd8dbb802990ed6f3d,c-w3,265
val,1,train,D:\Broiler chicken detection dataset\data\images\train\C-W3-0055.jpg,D:\Broiler chicken detection dataset\data\labels\train\C-W3-0055.txt,C-W3-0055.jpg,train__C-W3-0055.jpg,train__C-W3-0055.txt,dbf248ec4ba40a36ba570ff683184e39,c-w3,274
val,1,train,D:\Broiler chicken detection dataset\data\images\train\C-W3-0056.jpg,D:\Broiler chicken detection dataset\data\labels\train\C-W3-0056.txt,C-W3-0056.jpg,train__C-W3-0056.jpg,train__C-W3-0056.txt,5b4adbb5a785b818d7f3f17190ba9033,c-w3,231
val,1,train,D:\Broiler chicken detection dataset\data\images\train\C-W3-0057.jpg,D:\Broiler chicken detection dataset\data\labels\train\C-W3-0057.txt,C-W3-0057.jpg,train__C-W3-0057.jpg,train__C-W3-0057.txt,c6176ebf36122c9c6d60d8b5f0f6e162,c-w3,257
val,1,train,D:\Broiler chicken detection dataset\data\images\train\C-W3-0058.jpg,D:\Broiler chicken detection dataset\data\labels\train\C-W3-0058.txt,C-W3-0058.jpg,train__C-W3-0058.jpg,train__C-W3-0058.txt,56afbde81050fb64fc888f0b4559d5bd,c-w3,328
val,1,train,D:\Broiler chicken detection dataset\data\images\train\C-W3-0059.jpg,D:\Broiler chicken detection dataset\data\labels\train\C-W3-0059.txt,C-W3-0059.jpg,train__C-W3-0059.jpg,train__C-W3-0059.txt,8c8a47775b888f45df6e273ac08431d0,c-w3,350
val,1,train,D:\Broiler chicken detection dataset\data\images\train\C-W3-0060.jpg,D:\Broiler chicken detection dataset\data\labels\train\C-W3-0060.txt,C-W3-0060.jpg,train__C-W3-0060.jpg,train__C-W3-0060.txt,c794d3499eca3dd51f682b3f28ee99b7,c-w3,177
val,1,train,D:\Broiler chicken detection dataset\data\images\train\C-W3-0061.jpg,D:\Broiler chicken detection dataset\data\labels\train\C-W3-0061.txt,C-W3-0061.jpg,train__C-W3-0061.jpg,train__C-W3-0061.txt,ac57a6e47e5a01fa843ebff651f62c66,c-w3,311
val,1,train,D:\Broiler chicken detection dataset\data\images\train\C-W3-0062.jpg,D:\Broiler chicken detection dataset\data\labels\train\C-W3-0062.txt,C-W3-0062.jpg,train__C-W3-0062.jpg,train__C-W3-0062.txt,0da90b459c6f0d1b015cf1997642b151,c-w3,328
val,1,train,D:\Broiler chicken detection dataset\data\images\train\C-W3-0063.jpg,D:\Broiler chicken detection dataset\data\labels\train\C-W3-0063.txt,C-W3-0063.jpg,train__C-W3-0063.jpg,train__C-W3-0063.txt,b350f2456bc764b09afbe592ab12e428,c-w3,353
val,1,train,D:\Broiler chicken detection dataset\data\images\train\C-W3-0064.jpg,D:\Broiler chicken detection dataset\data\labels\train\C-W3-0064.txt,C-W3-0064.jpg,train__C-W3-0064.jpg,train__C-W3-0064.txt,2d2bb4203788ca63e1f373dc679b6c7d,c-w3,280
val,1,train,D:\Broiler chicken detection dataset\data\images\train\C-W3-0065.jpg,D:\Broiler chicken detection dataset\data\labels\train\C-W3-0065.txt,C-W3-0065.jpg,train__C-W3-0065.jpg,train__C-W3-0065.txt,2e9ae48c073ecded4f3db67fa9c28f40,c-w3,202
val,1,train,D:\Broiler chicken detection dataset\data\images\train\C-W3-0066.jpg,D:\Broiler chicken detection dataset\data\labels\train\C-W3-0066.txt,C-W3-0066.jpg,train__C-W3-0066.jpg,train__C-W3-0066.txt,9bbcd54211377b5fbabf5675430d2ed9,c-w3,260
val,1,train,D:\Broiler chicken detection dataset\data\images\train\C-W3-0067.jpg,D:\Broiler chicken detection dataset\data\labels\train\C-W3-0067.txt,C-W3-0067.jpg,train__C-W3-0067.jpg,train__C-W3-0067.txt,f726abc025801fb8178bf9fe2bd414f6,c-w3,395
val,1,train,D:\Broiler chicken detection dataset\data\images\train\C-W3-0068.jpg,D:\Broiler chicken detection dataset\data\labels\train\C-W3-0068.txt,C-W3-0068.jpg,train__C-W3-0068.jpg,train__C-W3-0068.txt,052a94ea33ee37738207fd3e2d1944b1,c-w3,201
val,1,train,D:\Broiler chicken detection dataset\data\images\train\C-W3-0069.jpg,D:\Broiler chicken detection dataset\data\labels\train\C-W3-0069.txt,C-W3-0069.jpg,train__C-W3-0069.jpg,train__C-W3-0069.txt,a95f2a34f24fd4670247b2fa453a606f,c-w3,149
val,1,train,D:\Broiler chicken detection dataset\data\images\train\C-W3-0070.jpg,D:\Broiler chicken detection dataset\data\labels\train\C-W3-0070.txt,C-W3-0070.jpg,train__C-W3-0070.jpg,train__C-W3-0070.txt,f72143abfa08ac49dc40979f218b9ae3,c-w3,217
val,1,train,D:\Broiler chicken detection dataset\data\images\train\C-W3-0071.jpg,D:\Broiler chicken detection dataset\data\labels\train\C-W3-0071.txt,C-W3-0071.jpg,train__C-W3-0071.jpg,train__C-W3-0071.txt,aa1e7a534afe66e1f9985ea60cfd29bc,c-w3,147
val,1,train,D:\Broiler chicken detection dataset\data\images\train\C-W3-0072.jpg,D:\Broiler chicken detection dataset\data\labels\train\C-W3-0072.txt,C-W3-0072.jpg,train__C-W3-0072.jpg,train__C-W3-0072.txt,e7d4c244796869a04af1d70bf0fc0270,c-w3,137
val,1,train,D:\Broiler chicken detection dataset\data\images\train\C-W3-0073.jpg,D:\Broiler chicken detection dataset\data\labels\train\C-W3-0073.txt,C-W3-0073.jpg,train__C-W3-0073.jpg,train__C-W3-0073.txt,f1ded5f03280c7c02d1c210ddef1159a,c-w3,32
val,1,train,D:\Broiler chicken detection dataset\data\images\train\C-W3-0074.jpg,D:\Broiler chicken detection dataset\data\labels\train\C-W3-0074.txt,C-W3-0074.jpg,train__C-W3-0074.jpg,train__C-W3-0074.txt,722a88fae313aa568b447c9640d0743e,c-w3,304
val,1,train,D:\Broiler chicken detection dataset\data\images\train\C-W3-0075.jpg,D:\Broiler chicken detection dataset\data\labels\train\C-W3-0075.txt,C-W3-0075.jpg,train__C-W3-0075.jpg,train__C-W3-0075.txt,0661e33fd5f432cc3cd46463b56ae361,c-w3,266
val,1,train,D:\Broiler chicken detection dataset\data\images\train\C-W3-0076.jpg,D:\Broiler chicken detection dataset\data\labels\train\C-W3-0076.txt,C-W3-0076.jpg,train__C-W3-0076.jpg,train__C-W3-0076.txt,56948c80c7c67e6c33451e38ddf7f0e1,c-w3,261
val,1,train,D:\Broiler chicken detection dataset\data\images\train\C-W3-0077.jpg,D:\Broiler chicken detection dataset\data\labels\train\C-W3-0077.txt,C-W3-0077.jpg,train__C-W3-0077.jpg,train__C-W3-0077.txt,36d859a603d4a7e9b75d149a18253149,c-w3,254
val,1,train,D:\Broiler chicken detection dataset\data\images\train\C-W3-0078.jpg,D:\Broiler chicken detection dataset\data\labels\train\C-W3-0078.txt,C-W3-0078.jpg,train__C-W3-0078.jpg,train__C-W3-0078.txt,60de5ec1cb55704477ee15e525e9ac8d,c-w3,301
val,1,train,D:\Broiler chicken detection dataset\data\images\train\C-W3-0079.jpg,D:\Broiler chicken detection dataset\data\labels\train\C-W3-0079.txt,C-W3-0079.jpg,train__C-W3-0079.jpg,train__C-W3-0079.txt,a4b3dc74e5d638d03a02ca6a47e9a00a,c-w3,300
val,1,train,D:\Broiler chicken detection dataset\data\images\train\C-W3-0080.jpg,D:\Broiler chicken detection dataset\data\labels\train\C-W3-0080.txt,C-W3-0080.jpg,train__C-W3-0080.jpg,train__C-W3-0080.txt,cf887034241a67934bc39661a726c00d,c-w3,307
val,1,train,D:\Broiler chicken detection dataset\data\images\train\C-W3-0081.jpg,D:\Broiler chicken detection dataset\data\labels\train\C-W3-0081.txt,C-W3-0081.jpg,train__C-W3-0081.jpg,train__C-W3-0081.txt,af4deb669a9b16f91ec7145661a763b5,c-w3,307
val,1,train,D:\Broiler chicken detection dataset\data\images\train\C-W3-0082.jpg,D:\Broiler chicken detection dataset\data\labels\train\C-W3-0082.txt,C-W3-0082.jpg,train__C-W3-0082.jpg,train__C-W3-0082.txt,7ab7092939eb25137ce83295278e76bc,c-w3,300
val,1,train,D:\Broiler chicken detection dataset\data\images\train\C-W3-0083.jpg,D:\Broiler chicken detection dataset\data\labels\train\C-W3-0083.txt,C-W3-0083.jpg,train__C-W3-0083.jpg,train__C-W3-0083.txt,dcaab2e4d3efe64466b04a9734c07d48,c-w3,299
val,1,train,D:\Broiler chicken detection dataset\data\images\train\C-W3-0084.jpg,D:\Broiler chicken detection dataset\data\labels\train\C-W3-0084.txt,C-W3-0084.jpg,train__C-W3-0084.jpg,train__C-W3-0084.txt,b46075f96a9ad0cc83536860719650a4,c-w3,266
val,1,train,D:\Broiler chicken detection dataset\data\images\train\C-W3-0085.jpg,D:\Broiler chicken detection dataset\data\labels\train\C-W3-0085.txt,C-W3-0085.jpg,train__C-W3-0085.jpg,train__C-W3-0085.txt,5650ea372db4014d5ac6353bc38ba65e,c-w3,247
val,1,train,D:\Broiler chicken detection dataset\data\images\train\C-W3-0086.jpg,D:\Broiler chicken detection dataset\data\labels\train\C-W3-0086.txt,C-W3-0086.jpg,train__C-W3-0086.jpg,train__C-W3-0086.txt,1b5b3f61d66ea09c269cbf49886ea381,c-w3,265
val,1,train,D:\Broiler chicken detection dataset\data\images\train\C-W3-0087.jpg,D:\Broiler chicken detection dataset\data\labels\train\C-W3-0087.txt,C-W3-0087.jpg,train__C-W3-0087.jpg,train__C-W3-0087.txt,2abb6fb53dbe93008546ce718f581087,c-w3,215
val,1,train,D:\Broiler chicken detection dataset\data\images\train\C-W3-0088.jpg,D:\Broiler chicken detection dataset\data\labels\train\C-W3-0088.txt,C-W3-0088.jpg,train__C-W3-0088.jpg,train__C-W3-0088.txt,9a59464ac5423af4dddcfe50426015e9,c-w3,292
val,1,train,D:\Broiler chicken detection dataset\data\images\train\C-W3-0089.jpg,D:\Broiler chicken detection dataset\data\labels\train\C-W3-0089.txt,C-W3-0089.jpg,train__C-W3-0089.jpg,train__C-W3-0089.txt,cee8d2738a98c28bdac81a4a63e57c27,c-w3,270
val,1,train,D:\Broiler chicken detection dataset\data\images\train\C-W3-0090.jpg,D:\Broiler chicken detection dataset\data\labels\train\C-W3-0090.txt,C-W3-0090.jpg,train__C-W3-0090.jpg,train__C-W3-0090.txt,a148b9ffa44bfe7d3e8902f3bb6ef494,c-w3,288
val,1,train,D:\Broiler chicken detection dataset\data\images\train\C-W3-0091.jpg,D:\Broiler chicken detection dataset\data\labels\train\C-W3-0091.txt,C-W3-0091.jpg,train__C-W3-0091.jpg,train__C-W3-0091.txt,898cfc5a18fc061953338322d679083c,c-w3,219
val,1,train,D:\Broiler chicken detection dataset\data\images\train\C-W3-0092.jpg,D:\Broiler chicken detection dataset\data\labels\train\C-W3-0092.txt,C-W3-0092.jpg,train__C-W3-0092.jpg,train__C-W3-0092.txt,da0655292970d6d60897ee251e114240,c-w3,298
val,1,train,D:\Broiler chicken detection dataset\data\images\train\C-W3-0093.jpg,D:\Broiler chicken detection dataset\data\labels\train\C-W3-0093.txt,C-W3-0093.jpg,train__C-W3-0093.jpg,train__C-W3-0093.txt,c73bee3a5b4fea3b12fbd2cc15d112f5,c-w3,226
val,1,train,D:\Broiler chicken detection dataset\data\images\train\C-W3-0094.jpg,D:\Broiler chicken detection dataset\data\labels\train\C-W3-0094.txt,C-W3-0094.jpg,train__C-W3-0094.jpg,train__C-W3-0094.txt,aa244efbc1f653111263890b9d7d4105,c-w3,246
val,1,train,D:\Broiler chicken detection dataset\data\images\train\C-W3-0095.jpg,D:\Broiler chicken detection dataset\data\labels\train\C-W3-0095.txt,C-W3-0095.jpg,train__C-W3-0095.jpg,train__C-W3-0095.txt,b7eb4eeef27a5a6185107db45d5da1de,c-w3,282
val,1,train,D:\Broiler chicken detection dataset\data\images\train\C-W3-0096.jpg,D:\Broiler chicken detection dataset\data\labels\train\C-W3-0096.txt,C-W3-0096.jpg,train__C-W3-0096.jpg,train__C-W3-0096.txt,33f89d256f776bec9dd7f934bc469223,c-w3,233
val,1,train,D:\Broiler chicken detection dataset\data\images\train\C-W3-0097.jpg,D:\Broiler chicken detection dataset\data\labels\train\C-W3-0097.txt,C-W3-0097.jpg,train__C-W3-0097.jpg,train__C-W3-0097.txt,8de8c8a9369aa963c05ef845c45cf31d,c-w3,356
val,1,train,D:\Broiler chicken detection dataset\data\images\train\C-W3-0098.jpg,D:\Broiler chicken detection dataset\data\labels\train\C-W3-0098.txt,C-W3-0098.jpg,train__C-W3-0098.jpg,train__C-W3-0098.txt,0305f114219f9ba05af49f6ad2cfc40b,c-w3,299
val,1,train,D:\Broiler chicken detection dataset\data\images\train\C-W3-0099.jpg,D:\Broiler chicken detection dataset\data\labels\train\C-W3-0099.txt,C-W3-0099.jpg,train__C-W3-0099.jpg,train__C-W3-0099.txt,716eb40b477ebb99057ba43d1d809255,c-w3,357
val,1,train,D:\Broiler chicken detection dataset\data\images\train\C-W3-0100.jpg,D:\Broiler chicken detection dataset\data\labels\train\C-W3-0100.txt,C-W3-0100.jpg,train__C-W3-0100.jpg,train__C-W3-0100.txt,7276bf573489d965021eaf2ee5ee1ac0,c-w3,243
val,1,train,D:\Broiler chicken detection dataset\data\images\train\C-W3-0101.jpg,D:\Broiler chicken detection dataset\data\labels\train\C-W3-0101.txt,C-W3-0101.jpg,train__C-W3-0101.jpg,train__C-W3-0101.txt,f8d6434f25df6f9450a05740f5286abc,c-w3,309
val,1,train,D:\Broiler chicken detection dataset\data\images\train\C-W3-0102.jpg,D:\Broiler chicken detection dataset\data\labels\train\C-W3-0102.txt,C-W3-0102.jpg,train__C-W3-0102.jpg,train__C-W3-0102.txt,f4cbedd2e9db1a1032f6659b7c3df617,c-w3,253
val,1,train,D:\Broiler chicken detection dataset\data\images\train\C-W3-0103.jpg,D:\Broiler chicken detection dataset\data\labels\train\C-W3-0103.txt,C-W3-0103.jpg,train__C-W3-0103.jpg,train__C-W3-0103.txt,255c3089d6808c26b71006bae685726a,c-w3,353
val,1,train,D:\Broiler chicken detection dataset\data\images\train\C-W3-0104.jpg,D:\Broiler chicken detection dataset\data\labels\train\C-W3-0104.txt,C-W3-0104.jpg,train__C-W3-0104.jpg,train__C-W3-0104.txt,57a45b161efe97fba6c0df2cb91372f0,c-w3,342
val,1,train,D:\Broiler chicken detection dataset\data\images\train\C-W3-0105.jpg,D:\Broiler chicken detection dataset\data\labels\train\C-W3-0105.txt,C-W3-0105.jpg,train__C-W3-0105.jpg,train__C-W3-0105.txt,f10436e520fce70e1c3c3148e402df36,c-w3,365
val,1,train,D:\Broiler chicken detection dataset\data\images\train\C-W3-0106.jpg,D:\Broiler chicken detection dataset\data\labels\train\C-W3-0106.txt,C-W3-0106.jpg,train__C-W3-0106.jpg,train__C-W3-0106.txt,e253691acb93f870374aa7f8effe8c55,c-w3,329
val,1,train,D:\Broiler chicken detection dataset\data\images\train\C-W3-0107.jpg,D:\Broiler chicken detection dataset\data\labels\train\C-W3-0107.txt,C-W3-0107.jpg,train__C-W3-0107.jpg,train__C-W3-0107.txt,f051ba9d9f9d3c3a70048d3cd9389165,c-w3,366
val,1,train,D:\Broiler chicken detection dataset\data\images\train\C-W3-0108.jpg,D:\Broiler chicken detection dataset\data\labels\train\C-W3-0108.txt,C-W3-0108.jpg,train__C-W3-0108.jpg,train__C-W3-0108.txt,1509514f3cb298a2fa38b8f9d64b43e8,c-w3,256
val,1,train,D:\Broiler chicken detection dataset\data\images\train\C-W3-0109.jpg,D:\Broiler chicken detection dataset\data\labels\train\C-W3-0109.txt,C-W3-0109.jpg,train__C-W3-0109.jpg,train__C-W3-0109.txt,e170e84a202b5bf33de8544c2257b5c2,c-w3,381
val,1,train,D:\Broiler chicken detection dataset\data\images\train\C-W3-0110.jpg,D:\Broiler chicken detection dataset\data\labels\train\C-W3-0110.txt,C-W3-0110.jpg,train__C-W3-0110.jpg,train__C-W3-0110.txt,37ed50e1065520dab8d1dbecf1ec9088,c-w3,387
val,1,train,D:\Broiler chicken detection dataset\data\images\train\C-W3-0111.jpg,D:\Broiler chicken detection dataset\data\labels\train\C-W3-0111.txt,C-W3-0111.jpg,train__C-W3-0111.jpg,train__C-W3-0111.txt,8bb362980196ea0ee4ca354df62fbf18,c-w3,313
val,1,train,D:\Broiler chicken detection dataset\data\images\train\C-W3-0112.jpg,D:\Broiler chicken detection dataset\data\labels\train\C-W3-0112.txt,C-W3-0112.jpg,train__C-W3-0112.jpg,train__C-W3-0112.txt,7bdd63ffe0e7939b165dac2e2c23bf28,c-w3,315
val,1,train,D:\Broiler chicken detection dataset\data\images\train\C-W3-0113.jpg,D:\Broiler chicken detection dataset\data\labels\train\C-W3-0113.txt,C-W3-0113.jpg,train__C-W3-0113.jpg,train__C-W3-0113.txt,c8d38be6b7f7bfe7ffaad5c29746a6d5,c-w3,312
val,1,train,D:\Broiler chicken detection dataset\data\images\train\C-W3-0114.jpg,D:\Broiler chicken detection dataset\data\labels\train\C-W3-0114.txt,C-W3-0114.jpg,train__C-W3-0114.jpg,train__C-W3-0114.txt,3c4d2913ee69821680786836e254b31d,c-w3,277
val,1,train,D:\Broiler chicken detection dataset\data\images\train\C-W3-0115.jpg,D:\Broiler chicken detection dataset\data\labels\train\C-W3-0115.txt,C-W3-0115.jpg,train__C-W3-0115.jpg,train__C-W3-0115.txt,e71b7dd2d0e2f34c48af84e01ea9eeb3,c-w3,272
val,1,train,D:\Broiler chicken detection dataset\data\images\train\C-W3-0116.jpg,D:\Broiler chicken detection dataset\data\labels\train\C-W3-0116.txt,C-W3-0116.jpg,train__C-W3-0116.jpg,train__C-W3-0116.txt,8278c8061f7fc1f23c208d29144b3993,c-w3,414
val,1,train,D:\Broiler chicken detection dataset\data\images\train\C-W3-0117.jpg,D:\Broiler chicken detection dataset\data\labels\train\C-W3-0117.txt,C-W3-0117.jpg,train__C-W3-0117.jpg,train__C-W3-0117.txt,151f2c8b3ba0b309fd9bc364eb0652ae,c-w3,306
val,1,train,D:\Broiler chicken detection dataset\data\images\train\C-W3-0118.jpg,D:\Broiler chicken detection dataset\data\labels\train\C-W3-0118.txt,C-W3-0118.jpg,train__C-W3-0118.jpg,train__C-W3-0118.txt,c3b42be1ae7d407fb932ce28b4a2b57f,c-w3,263
val,1,train,D:\Broiler chicken detection dataset\data\images\train\C-W3-0119.jpg,D:\Broiler chicken detection dataset\data\labels\train\C-W3-0119.txt,C-W3-0119.jpg,train__C-W3-0119.jpg,train__C-W3-0119.txt,6734b9c822273ab84d8d752aff6ee6a1,c-w3,206
test,2,train,D:\Broiler chicken detection dataset\data\images\train\C-W4-0001.jpg,D:\Broiler chicken detection dataset\data\labels\train\C-W4-0001.txt,C-W4-0001.jpg,train__C-W4-0001.jpg,train__C-W4-0001.txt,1dc32b9b14da175d23a3063b9ca2ae14,c-w4,277
test,2,train,D:\Broiler chicken detection dataset\data\images\train\C-W4-0002.jpg,D:\Broiler chicken detection dataset\data\labels\train\C-W4-0002.txt,C-W4-0002.jpg,train__C-W4-0002.jpg,train__C-W4-0002.txt,2e9984b84f17454502b8ae80c20530a5,c-w4,129
test,2,train,D:\Broiler chicken detection dataset\data\images\train\C-W4-0003.jpg,D:\Broiler chicken detection dataset\data\labels\train\C-W4-0003.txt,C-W4-0003.jpg,train__C-W4-0003.jpg,train__C-W4-0003.txt,f91cf8f14514147af577e7e030dc8c76,c-w4,317
test,2,train,D:\Broiler chicken detection dataset\data\images\train\C-W4-0004.jpg,D:\Broiler chicken detection dataset\data\labels\train\C-W4-0004.txt,C-W4-0004.jpg,train__C-W4-0004.jpg,train__C-W4-0004.txt,72de34fe626fe179230828223bc3570a,c-w4,290
test,2,train,D:\Broiler chicken detection dataset\data\images\train\C-W4-0005.jpg,D:\Broiler chicken detection dataset\data\labels\train\C-W4-0005.txt,C-W4-0005.jpg,train__C-W4-0005.jpg,train__C-W4-0005.txt,c20ef08fb8109820e784f9d5115c6c34,c-w4,274
test,2,train,D:\Broiler chicken detection dataset\data\images\train\C-W4-0006.jpg,D:\Broiler chicken detection dataset\data\labels\train\C-W4-0006.txt,C-W4-0006.jpg,train__C-W4-0006.jpg,train__C-W4-0006.txt,d3a0f534ab304b128d1a69505a209e8e,c-w4,238
test,2,train,D:\Broiler chicken detection dataset\data\images\train\C-W4-0007.jpg,D:\Broiler chicken detection dataset\data\labels\train\C-W4-0007.txt,C-W4-0007.jpg,train__C-W4-0007.jpg,train__C-W4-0007.txt,00b4a974b6926b985ef6319f428da2e3,c-w4,283
test,2,train,D:\Broiler chicken detection dataset\data\images\train\C-W4-0008.jpg,D:\Broiler chicken detection dataset\data\labels\train\C-W4-0008.txt,C-W4-0008.jpg,train__C-W4-0008.jpg,train__C-W4-0008.txt,eb7d1c1fde72f151d4a6418f2a145dfc,c-w4,256
test,2,train,D:\Broiler chicken detection dataset\data\images\train\C-W4-0009.jpg,D:\Broiler chicken detection dataset\data\labels\train\C-W4-0009.txt,C-W4-0009.jpg,train__C-W4-0009.jpg,train__C-W4-0009.txt,9b971231f2e0053abc4a183156072435,c-w4,201
test,2,train,D:\Broiler chicken detection dataset\data\images\train\C-W4-0010.jpg,D:\Broiler chicken detection dataset\data\labels\train\C-W4-0010.txt,C-W4-0010.jpg,train__C-W4-0010.jpg,train__C-W4-0010.txt,83c2e0c8ca81e54044c170e753cf1f6f,c-w4,247
test,2,train,D:\Broiler chicken detection dataset\data\images\train\C-W4-0011.jpg,D:\Broiler chicken detection dataset\data\labels\train\C-W4-0011.txt,C-W4-0011.jpg,train__C-W4-0011.jpg,train__C-W4-0011.txt,3d6b038cfe50ce7724d3e54162a8c009,c-w4,243
test,2,train,D:\Broiler chicken detection dataset\data\images\train\C-W4-0012.jpg,D:\Broiler chicken detection dataset\data\labels\train\C-W4-0012.txt,C-W4-0012.jpg,train__C-W4-0012.jpg,train__C-W4-0012.txt,606172fa6a4b2c22f6df006007ee4e36,c-w4,199
test,2,train,D:\Broiler chicken detection dataset\data\images\train\C-W4-0013.jpg,D:\Broiler chicken detection dataset\data\labels\train\C-W4-0013.txt,C-W4-0013.jpg,train__C-W4-0013.jpg,train__C-W4-0013.txt,d1e5bd4a8288eb0a8d8eb9607596f56a,c-w4,271
